dimension,value_1,value_2,pval_res,pval_bonf,significant_005,significant_bonf
doc_name,Liberal_Negative_doc1,DEM_LIE_doc5,0.7166220624176491,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,Liberal_Negative_doc8,0.5880465111126983,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,REP_LIE_doc7,0.9711936357645982,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,DEM_LIE_doc2,0.9137309031376781,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,Labor_Positive_doc1,0.05463222221903882,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,Liberal_Positive_doc2,0.047020015650258026,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,Liberal_Positive_doc10,0.047020015650258026,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,DEM_TRUE_doc4,0.03276555793895607,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,DEM_TRUE_doc7,0.002706297756613797,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,Liberal_Positive_doc4,0.01045667562840649,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,DEM_TRUE_doc3,0.028193321685963425,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,DEM_TRUE_doc9,0.029416310406347963,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,Labor_Positive_doc4,0.025877731620880196,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,DEM_TRUE_doc1,0.029416310406347963,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,Labor_Negative_doc3,0.029416310406347963,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,Labor_Negative_doc7,0.03536857708395923,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,Labor_Negative_doc4,0.1244868661711125,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,Liberal_Negative_doc5,0.12738300364486918,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,DEM_LIE_doc8,0.08603621230468302,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,Liberal_Negative_doc7,0.2396036224587913,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,REP_LIE_doc8,0.03312499971287585,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc1,DEM_LIE_doc3,0.1254099425606517,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,Liberal_Negative_doc2,0.17926714403352384,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,DEM_LIE_doc1,0.0720097364783231,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,REP_TRUE_doc10,0.4023385787677126,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,REP_TRUE_doc9,0.8006389292002246,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,Liberal_Positive_doc9,0.4844713840978714,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,Labor_Positive_doc2,0.4038037971630485,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,REP_TRUE_doc2,0.7411374835233184,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,REP_TRUE_doc1,0.3300531371444534,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,DEM_TRUE_doc10,0.4018478312928563,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,DEM_TRUE_doc5,0.40020347167819403,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,REP_TRUE_doc8,0.5403914572459438,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,REP_TRUE_doc3,0.328896495553089,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_LIE_doc5,0.9690242056530269,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Liberal_Negative_doc8,0.6136866325937949,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,REP_LIE_doc7,0.9688382575117562,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_LIE_doc2,0.8470062387050332,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Labor_Positive_doc1,0.07659564838298573,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Liberal_Positive_doc2,0.07971854858827505,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Liberal_Positive_doc10,0.07971854858827505,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_TRUE_doc4,0.07815667721637652,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_TRUE_doc7,0.009367038325191717,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc9,Liberal_Positive_doc4,0.03709221562622105,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc9,DEM_TRUE_doc3,0.09036625988991236,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_TRUE_doc9,0.06569288542262651,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Labor_Positive_doc4,0.06601978623771135,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_TRUE_doc1,0.06569288542262651,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Labor_Negative_doc3,0.06569288542262651,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Labor_Negative_doc7,0.09023479190622813,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Labor_Negative_doc4,0.1942700149955583,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Liberal_Negative_doc5,0.1741068122849564,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_LIE_doc8,0.1478510187859971,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Liberal_Negative_doc7,0.19310280149673276,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,REP_LIE_doc8,0.0552996543982279,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_LIE_doc3,0.22662971885262118,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Liberal_Negative_doc2,0.2264437272473825,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_LIE_doc1,0.1610717749711833,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,REP_TRUE_doc10,0.41700992698784334,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,REP_TRUE_doc9,0.6682752869680277,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Liberal_Positive_doc9,0.5014178826096256,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,Labor_Positive_doc2,0.4611623502538532,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,REP_TRUE_doc2,0.6626549329211934,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,REP_TRUE_doc1,0.3740478325388349,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_TRUE_doc10,0.4097375735484188,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,DEM_TRUE_doc5,0.5042119061549132,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,REP_TRUE_doc8,0.5103321735933615,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc9,REP_TRUE_doc3,0.29518814585277153,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,Liberal_Negative_doc8,0.8752290059772978,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,REP_LIE_doc7,0.8157668809956751,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,DEM_LIE_doc2,0.5233073229252261,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,Labor_Positive_doc1,0.030596809853917793,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Liberal_Positive_doc2,0.01717272738771165,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Liberal_Positive_doc10,0.01717272738771165,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,DEM_TRUE_doc4,0.014080219566600214,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,DEM_TRUE_doc7,0.001316352522168265,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Liberal_Positive_doc4,0.0023866246245805574,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,DEM_TRUE_doc3,0.009414938515430541,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,DEM_TRUE_doc9,0.010379523274947141,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Labor_Positive_doc4,0.004861011505374611,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,DEM_TRUE_doc1,0.010379523274947141,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Labor_Negative_doc3,0.010379523274947141,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Labor_Negative_doc7,0.005318094891273886,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Labor_Negative_doc4,0.043458933104785026,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Liberal_Negative_doc5,0.03359096350253758,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,DEM_LIE_doc8,0.02117453871823044,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Liberal_Negative_doc7,0.09975355509744985,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,REP_LIE_doc8,0.014940770580746955,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,DEM_LIE_doc3,0.03166641888277941,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,Liberal_Negative_doc2,0.06678313127485168,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,DEM_LIE_doc1,0.01339591771232985,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc5,REP_TRUE_doc10,0.11369619636942838,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,REP_TRUE_doc9,0.5803017202576923,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,Liberal_Positive_doc9,0.19517681780859442,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,Labor_Positive_doc2,0.1453973757127128,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,REP_TRUE_doc2,0.40878589658924935,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,REP_TRUE_doc1,0.135304002563283,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,DEM_TRUE_doc10,0.1835755066239354,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,DEM_TRUE_doc5,0.1741068122849564,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,REP_TRUE_doc8,0.30624967202760833,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc5,REP_TRUE_doc3,0.13995301270236818,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,REP_LIE_doc7,0.6085194038270219,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,DEM_LIE_doc2,0.5583621033381696,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,Labor_Positive_doc1,0.03747819814212676,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,Liberal_Positive_doc2,0.030244326770191465,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,Liberal_Positive_doc10,0.030244326770191465,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,DEM_TRUE_doc4,0.023799392715002175,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,DEM_TRUE_doc7,0.0027284798517390736,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,Liberal_Positive_doc4,0.008724819604911251,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,DEM_TRUE_doc3,0.02055573015282045,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,DEM_TRUE_doc9,0.019809878085184404,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,Labor_Positive_doc4,0.019033965485213883,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,DEM_TRUE_doc1,0.019809878085184404,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,Labor_Negative_doc3,0.019809878085184404,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,Labor_Negative_doc7,0.024602688664049077,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,Labor_Negative_doc4,0.06711051781825181,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,Liberal_Negative_doc5,0.0740540507397464,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,DEM_LIE_doc8,0.05115954434800787,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,Liberal_Negative_doc7,0.13876333886758196,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,REP_LIE_doc8,0.02216844505898689,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,DEM_LIE_doc3,0.07815667721637652,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,Liberal_Negative_doc2,0.09588009038073057,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,DEM_LIE_doc1,0.041907286730120556,6.41025641025641e-05,yes,no
doc_name,Liberal_Negative_doc8,REP_TRUE_doc10,0.23893586447235016,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,REP_TRUE_doc9,0.4395395014904685,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,Liberal_Positive_doc9,0.24102343984828623,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,Labor_Positive_doc2,0.22737254115861472,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,REP_TRUE_doc2,0.3708314413696273,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,REP_TRUE_doc1,0.1876102837842717,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,DEM_TRUE_doc10,0.20074497672865887,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,DEM_TRUE_doc5,0.21126580812681783,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,REP_TRUE_doc8,0.29671171392545326,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc8,REP_TRUE_doc3,0.17530102585543295,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_LIE_doc2,0.9690732322310199,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Labor_Positive_doc1,0.1610717749711833,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Liberal_Positive_doc2,0.21071520659649112,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Liberal_Positive_doc10,0.21071520659649112,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_TRUE_doc4,0.17716726951451067,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_TRUE_doc7,0.03415382403173393,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc7,Liberal_Positive_doc4,0.14227045044563605,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_TRUE_doc3,0.21699654377535404,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_TRUE_doc9,0.18109691152692142,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Labor_Positive_doc4,0.23798199057184632,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_TRUE_doc1,0.18109691152692142,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Labor_Negative_doc3,0.18109691152692142,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Labor_Negative_doc7,0.3228499014747821,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Labor_Negative_doc4,0.4110624242777515,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Liberal_Negative_doc5,0.437369328274008,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_LIE_doc8,0.3895267931367222,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Liberal_Negative_doc7,0.4239876651028087,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,REP_LIE_doc8,0.14490505397201697,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_LIE_doc3,0.5045578995014545,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Liberal_Negative_doc2,0.4606293047646114,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_LIE_doc1,0.4475412830840656,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,REP_TRUE_doc10,0.8157668809956751,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,REP_TRUE_doc9,0.8166224254032732,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Liberal_Positive_doc9,0.8149720218823513,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,Labor_Positive_doc2,0.7857564991184474,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,REP_TRUE_doc2,0.9072590800149436,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,REP_TRUE_doc1,0.6418855785532913,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_TRUE_doc10,0.6697600649795317,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,DEM_TRUE_doc5,0.7541647703900595,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,REP_TRUE_doc8,0.727962614262575,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc7,REP_TRUE_doc3,0.5627113600645403,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,Labor_Positive_doc1,0.07491580427210189,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,Liberal_Positive_doc2,0.06160293768206307,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,Liberal_Positive_doc10,0.06160293768206307,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,DEM_TRUE_doc4,0.03533782089500859,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,DEM_TRUE_doc7,0.0034300858455579746,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,Liberal_Positive_doc4,0.010723673366632961,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,DEM_TRUE_doc3,0.02566709744250715,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,DEM_TRUE_doc9,0.03548450242913333,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,Labor_Positive_doc4,0.027612218737580033,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,DEM_TRUE_doc1,0.03548450242913333,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,Labor_Negative_doc3,0.03548450242913333,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,Labor_Negative_doc7,0.035406650083042265,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,Labor_Negative_doc4,0.14834014600257395,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,Liberal_Negative_doc5,0.15760253726963513,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,DEM_LIE_doc8,0.09920684224781545,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,Liberal_Negative_doc7,0.36167307052394915,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,REP_LIE_doc8,0.04659769579766114,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc2,DEM_LIE_doc3,0.12547576656903756,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,Liberal_Negative_doc2,0.22700135867833937,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,DEM_LIE_doc1,0.07180080383109855,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,REP_TRUE_doc10,0.47105774751013973,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,REP_TRUE_doc9,1.0,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,Liberal_Positive_doc9,0.5818475374990109,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,Labor_Positive_doc2,0.4557607617693187,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,REP_TRUE_doc2,0.9064800211822603,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,REP_TRUE_doc1,0.390098635601859,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,DEM_TRUE_doc10,0.5071301903549865,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,DEM_TRUE_doc5,0.4346215255153082,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,REP_TRUE_doc8,0.6682752869680277,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc2,REP_TRUE_doc3,0.4546611367398544,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Liberal_Positive_doc2,0.7751473172909313,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Liberal_Positive_doc10,0.7751473172909313,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_TRUE_doc4,1.0,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_TRUE_doc7,0.4220473240166861,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Liberal_Positive_doc4,1.0,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_TRUE_doc3,0.9349253116421172,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_TRUE_doc9,0.8705638043646429,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Labor_Positive_doc4,0.7778773800941186,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_TRUE_doc1,0.8705638043646429,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Labor_Negative_doc3,0.8705638043646429,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Labor_Negative_doc7,0.6035966138614492,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Labor_Negative_doc4,0.3843090640010586,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Liberal_Negative_doc5,0.3815520632301457,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_LIE_doc8,0.4507601868730884,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Liberal_Negative_doc7,0.3675396953458291,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,REP_LIE_doc8,0.966682174464717,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_LIE_doc3,0.4270966887128187,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Liberal_Negative_doc2,0.3228499014747821,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_LIE_doc1,0.3829350343837886,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,REP_TRUE_doc10,0.1610717749711833,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,REP_TRUE_doc9,0.10365798422266259,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Liberal_Positive_doc9,0.09378159675371643,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,Labor_Positive_doc2,0.16859879376720044,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,REP_TRUE_doc2,0.05657728157518037,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,REP_TRUE_doc1,0.24970408281734358,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_TRUE_doc10,0.1475246365017901,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,DEM_TRUE_doc5,0.17101839227332027,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,REP_TRUE_doc8,0.16511572130588037,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc1,REP_TRUE_doc3,0.21507193601469954,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Liberal_Positive_doc10,1.0,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_TRUE_doc4,0.6870892941957232,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_TRUE_doc7,0.1674920063164992,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Liberal_Positive_doc4,0.6269136088977922,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_TRUE_doc3,0.7462170980604059,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_TRUE_doc9,0.8727481947134506,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Labor_Positive_doc4,1.0,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_TRUE_doc1,0.8727481947134506,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Labor_Negative_doc3,0.8727481947134506,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Labor_Negative_doc7,0.8399776290378291,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Labor_Negative_doc4,0.5248653247434811,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Liberal_Negative_doc5,0.47712881119056627,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_LIE_doc8,0.6049575189459505,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Liberal_Negative_doc7,0.3887293349666543,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,REP_LIE_doc8,0.8096608453122274,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_LIE_doc3,0.5776342043107509,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Liberal_Negative_doc2,0.40821273212412,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_LIE_doc1,0.5402913746074198,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,REP_TRUE_doc10,0.15523746419678414,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,REP_TRUE_doc9,0.09430647874771635,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Liberal_Positive_doc9,0.0891828071831407,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,Labor_Positive_doc2,0.18198409421904171,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,REP_TRUE_doc2,0.04537138574990365,6.41025641025641e-05,yes,no
doc_name,Liberal_Positive_doc2,REP_TRUE_doc1,0.29036727444475197,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_TRUE_doc10,0.15777095815366438,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,DEM_TRUE_doc5,0.20627592918248927,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,REP_TRUE_doc8,0.17256576697304826,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc2,REP_TRUE_doc3,0.2242028708138114,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc10,DEM_TRUE_doc4,0.6870892941957232,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc10,DEM_TRUE_doc7,0.1674920063164992,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc10,Liberal_Positive_doc4,0.6269136088977922,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc10,DEM_TRUE_doc3,0.7462170980604059,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc10,DEM_TRUE_doc9,0.8727481947134506,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc10,Labor_Positive_doc4,1.0,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc10,DEM_TRUE_doc1,0.8727481947134506,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc10,Labor_Negative_doc3,0.8727481947134506,6.41025641025641e-05,no,no
